"","id","acronym","name","parent"
"146",15707,"VTMp","ventral tuberomammillary nucleus, pervientricular part (histaminergic)",15706
"147",15708,"THyB-Vi","intermediate stratum of THyB-V",15705
"148",15709,"VTMi","ventral tuberomammillary nucleus, intermediate part (histaminergic)",15708
"149",15710,"THyB-Vs","superficial stratum of THyB-V",15705
"150",15711,"VTMs","ventral tuberomammillary nucleus, superficial part (histaminergic)",15710
"151",15712,"THyB-P","perimammillary part of THyB",15666
"152",15713,"THyB-Pv","ventricular zone of THyB-P",15712
"153",15714,"MRO","mammillary recess organ",15713
"154",15715,"THyB-Pm","mantle zone of THyB-P",15712
"155",15716,"THyB-Pp","periventricular stratum of THyB-P",15715
"156",15717,"PPeM","periventricular perimammillary area",15716
"157",15718,"THyB-Pi","intermediate stratum of THyB-P",15715
"158",15719,"PMD","dorsal premammillary nucleus",15718
"159",15720,"THyB-Ps","superficial stratum of THyB-P",15715
"160",15721,"Te","terete nucleus",15720
"161",15722,"THyB-M","mammillary part of THyB",15666
"162",15723,"Mam","mammillary area",15722
"163",15724,"Mamv","ventricular zone of Mam",15723
"164",15725,"Mamm","mantle zone of Mam",15723
"165",15726,"Mamp","periventricular stratum of Mam",15725
"166",15727,"MnM","median mammillary nucleus",15726
"167",15728,"Mami","intermediate stratum of Mam",15725
"168",15729,"MM","medial mammillary nucleus",15728
"169",15730,"MMm","medial part of MM",15729
"170",15731,"MMl","lateral part of MM",15729
"171",15732,"MMp","posterior part of MM",15729
"172",15733,"Mams","superficial stratum of Mam",15725
"173",15734,"LM","lateral mammillary nucleus",15733
"174",15735,"VTMm","ventral tuberomammillary nucleus, migrated part (histaminergic)",15733
"175",15736,"THyF","floor of terminal hypothalamus",15622
"176",15737,"MamF","mammillary floor",15736
"177",15738,"CSP","caudal secondary prosencephalon",15567
"178",15739,"Tel","telencephalic vesicle",15738
"179",15740,"TelR","roof plate of evaginated telencephalic vesicle",15739
"180",15741,"CSCom","caudal septocommissural area",15740
"181",15742,"CSComv","ventricular zone of CSCom",15741
"182",15743,"SFOe","subfornical organ, circumventricular ependymal specialization",15742
"183",15744,"CSComm","mantle zone of CSCom",15741
"184",15745,"CSComp","periventricular stratum of CSCom",15744
"185",15746,"SFOp","subfornical organ, periventricular part",15745
"186",15747,"CSComi","intermediate stratum of CSCom",15744
"187",15748,"CSComs","superficial stratum of CSCom",15744
"188",15749,"TCh","telencephalic choroidal formation",15740
"189",15750,"TelA","alar plate of evaginated telencephalic vesicle",15739
"190",15751,"SPall","subpallium",15750
"191",20534,"SPallv","ventricular zone of SPall",15751
"192",20536,"SPallm","mantle zone of SPall",15751
"193",15752,"SeSPall","subpallial septum",15751
"194",15753,"DgSe","diagonal part of septum",15752
"195",15754,"DgSev","ventricular zone of DgSe",15753
"196",15755,"DgSem","mantle zone of DgSe",15753
"197",15756,"DgSep","periventricular stratum of DgSe",15755
"198",15757,"LSV","lateral septal nucleus, ventral part",15756
"199",15758,"MnSC","median supracommissural nucleus",15756
"200",15759,"DgSei","intermediate stratum of DgSe",15755
"201",15760,"LSIV","lateral septal nucleus, intermedio-ventral part",15759
"202",15761,"SHy","septohypothalamic nucleus",15759
"203",15762,"DgSes","superficial stratum of DgSe",15755
"204",15763,"VDB","vertical nucleus of the diagonal band",15762
"205",15764,"MS","medial septal nucleus",15762
"206",15765,"PalSe","pallidal septum",15752
"207",15766,"PalSev","ventricular zone of PalSe",15765
"208",15767,"PalSem","mantle zone of PalSe",15765
"209",15768,"PalSep","periventricular stratum of PalSe",15767
"210",15769,"LSIp","lateral septal nucleus, intermediate part, periventricular",15768
"211",15770,"PalSei","intermediate stratum of PalSe",15767
"212",15771,"LSII","lateral septal nucleus, intermedio-intermediate part",15770
"213",15772,"Ld","lambdoid septal zone",15770
"214",15773,"PalSes","superficial stratum of PalSe",15767
"215",15774,"StrSe","striatal septum",15752
"216",15775,"StrSev","ventricular zone of StrSe",15774
"217",15776,"StrSem","mantle zone of StrSe",15774
"218",15777,"StrSep","periventricular part of StrSe",15776
"219",15778,"LSD","lateral septal nucleus, dorsal part",15777
"220",15779,"TS","triangular septal nucleus",15777
"221",15780,"SFi","septofimbrial nucleus",15777
"222",15781,"StrSei","intermediate part of StrSe",15776
"223",15782,"LSID","lateral septal nucleus, intermedio-dorsal part",15781
"224",15783,"StrSes","superficial part of StrSe",15776
"225",15784,"PaSe","paraseptal subpallium",15751
"226",15785,"SeDg","septodiagonal transition area",15784
"227",15786,"SeDgv","ventricular zone of SeDg",15785
"228",15787,"SeDgm","mantle zone of SeDg",15785
"229",15788,"SeDgp","periventricular stratum of SeDg",15787
"230",15789,"BSTMS","bed nucleus of the stria terminalis, medioseptal division",15788
"231",15790,"BSTMv","nucleus of the stria terminalis, medial division, ventral part",15789
"232",15791,"BSTMa","nucleus of the stria terminalis, medial division, anterior part",15789
"233",15792,"SeDgi","intermediate stratum of SeDg",15787
"234",15793,"SIBT","substantia innominata/basal nucleus, transitional part",15792
"235",15794,"BAC","bed nucleus of the anterior commissure",15792
"236",15795,"SeDgs","superficial stratum of SeDg",15787
"237",15796,"HDBT","horizontal nucleus of the diagonal band, transitional part",15795
"238",15797,"SePal","septopallidal transition area",15784
"239",15798,"SePalv","ventricular zone of SePal",15797
"240",15799,"SePalm","mantle zone of SePal",15797
"241",15800,"SePalp","periventricular stratum of SePal",15799
"242",15801,"BSTLS","bed nucleus of the stria terminalis, lateroseptal division",15800
"243",15802,"BSTLi","nucleus of the stria terminalis, lateral division, intermediate part",15801
"244",15803,"SePali","intermediate stratum of SePal",15799
"245",15804,"SePalCo","septopallidal core nucleus",15803
"246",15805,"SePalSh","septopallidal shell area",15803
"247",15806,"SePals","superficial stratum of SePal",15799
"248",15807,"TuSePal","septopallidal part of the olfactory tuberculum",15806
"249",15808,"ICjM","island of Calleja major",15806
"250",15809,"SeStr","septostriatal transition area (accumbens)",15784
"251",15810,"SeStrv","ventricular zone of SeStr",15809
"252",15811,"SeStrm","mantle zone of SeStr",15809
"253",15812,"SeStrp","periventricular stratum of SeStr",15811
"254",15813,"AcbCo","accumbens nucleus, core domain",15812
"255",15814,"SeStri","intermediate stratum of SeStr",15811
"256",15815,"AcbSh","accumbens nucleus, shell domain",15814
"257",15816,"SeStrs","superficial stratum of SeStr",15811
"258",15817,"TuSeStr","septostriatal part of the olfactory tuberculum",15816
"259",15818,"CSPall","central subpallium (classic basal ganglia)",15751
"260",20538,"CSPallv","ventricular zone of CSPall",15818
"261",20540,"CSPallm","mantle zone of CSPall",15818
"262",20542,"CSPallp","periventricular stratum of CSPall",20540
"263",20544,"CSPalli","intermediate stratum of CSPall",20540
"264",20546,"CSPalls","superficial stratum of CSPall",20540
"265",15819,"Dg","diagonal domain",15818
"266",15820,"Dgv","ventricular zone of Dg",15819
"267",15821,"Dgm","mantle zone of Dg",15819
"268",15822,"Dgp","periventricular stratum of Dg",15821
"269",15823,"BSTMC","bed nucleus of the stria terminalis, mediocentral division",15822
"270",15824,"BSTMpm","posteromedial part of BSTMC",15823
"271",15825,"BSTMpi","posterointermediate part of BSTMC",15823
"272",15826,"BSTMpl","posterolateral part of BSTMC",15823
"273",15827,"EADg","extended amygdala, diagonal part",15822
"274",15828,"Dgi","intermediate stratum of Dg",15821
"275",15829,"SIB","substantia innominata/basal nucleus",15828
"276",15830,"IPal","internal globus pallidus",15828
"277",15831,"Dgs","superficial stratum of Dg",15821
"278",15832,"HDB","horizontal nucleus of the diagonal band",15831
"279",15833,"MCDB","magnocellular diagonal band nucleus",15831
"280",15834,"Pal","pallidum (globus pallidus complex)",15818
"281",15835,"Palv","ventricular zone of Pal",15834
"282",15836,"Palm","mantle zone of Pal",15834
"283",15837,"Palp","periventricular stratum of Pal",15836
"284",15838,"BSTLC","bed nucleus of the stria terminalis, laterocentral division",15837
"285",15839,"BSTLp","posterior part of BSTLC",15838
"286",15840,"BSTLj","juxtacapsular part of BSTLC",15838
"287",15841,"BSTLd","dorsal part of BSTLC",15838
"288",15842,"Pali","intermediate stratum of Pal",15836
"289",15843,"EPal","external globus pallidum",15842
"290",15844,"VPal","ventral pallidum",15842
"291",15845,"Pals","superficial stratum of Pal",15836
"292",15846,"TuPal","pallidal part of olfactory tuberculum",15845
"293",15847,"TuPal1","plexiform layer of TuPal",15846
"294",15848,"TuPal2","corticoid layer of TuPal",15846
"295",15849,"TuPal3","polymorph layer of TuPal",15846
"296",15850,"ICjPal","pallidal islands of Calleja",15845
"297",15851,"Str","striatum (corpus striatum)",15818
"298",15852,"Strv","ventricular zone of Str",15851
"299",15853,"Strm","mantle zone of Str",15851
"300",15854,"Strp","periventricular stratum of Str",15853
"301",15855,"Cau","caudate nucleus",15854
"302",15856,"Stri","intermediate stratum of Str",15853
"303",15857,"Put","putamen",15856
"304",15858,"VStr","ventral striatum",15856
"305",15859,"IPAC","interstitial nucleus of the posterior limb of the anterior commissure",15856
"306",15860,"LSS","laterostriatal stripe",15856
"307",15861,"Strs","superficial stratum of Str",15853
"308",15862,"TuStr","striatal part of olfactory tuberculum",15861
"309",15863,"TuStr1","plexiform layer of TuStr",15862
"310",15864,"TuStr2","corticoid layer of TuStr",15862
"311",15865,"TuStr3","polymorph layer of TuStr",15862
"312",15866,"ICjStr","striatal islands of Calleja",15861
"313",15867,"ASPall","subpallial amygdala",15751
"314",15868,"AStr","striatal amygdala",15867
"315",15869,"AStrv","ventricular zone of AStr",15868
"316",15870,"AStrm","mantle zone of AStr",15868
"317",15871,"AStrp","periventricular stratum of AStr",15870
"318",15872,"ASt","amygdalo-striatal transition",15871
"319",15873,"AStri","intermediate stratum of AStr",15870
"320",15874,"CeL","central amygdalar nucleus, lateral part",15873
"321",15875,"CeC","central amygdalar nucleus, capsular part",15873
"322",15876,"IA","intercalated amygdaloid nuclei",15873
"323",15877,"AStrs","superficial stratum of AStr",15870
"324",15878,"APal","pallidal amygdala",15867
"325",15879,"APalv","ventricular zone of APal",15878
"326",15880,"APalm","mantle zone of APal",15878
"327",15881,"APalp","periventricular stratum of APal",15880
"328",15882,"BSTLA","bed nucleus of stria terminalis, lateral amygdaloid division",15881
"329",15883,"APali","intermediate stratum of APal",15880
"330",15884,"CeM","central amygdaloid nucleus, medial part",15883
"331",15885,"APals","superficial stratum of APal",15880
"332",15886,"ADg","diagonal amygdala",15867
"333",15887,"ADgv","ventricular zone of ADg",15886
"334",15888,"ADgm","mantle zone of ADg",15886
"335",15889,"ADgp","periventricular stratum of ADg",15888
"336",15890,"BSTMA","bed nucleus of the stria terminalis, medial amygdaloid division",15889
"337",15891,"ADgi","intermediate stratum of ADg",15888
"338",15892,"ADgs","superficial stratum of ADg",15888
"339",15893,"AHy","hypothalamic amygdala",15867
"340",15894,"AHyv","ventricular zone of AHy",15893
"341",15895,"AHym","mantle zone of AHy",15893
"342",15896,"AHyp","periventricular stratum of AHy",15895
"343",15897,"AHyi","intermediate stratum of AHy",15895
"344",15898,"AHys","superficial stratum of AHy",15895
"345",15899,"MePD","medial amygdala, posterodorsal part",15898
"346",15900,"MePV","medial amygdala, posteroventral part",15898
"347",15901,"MeAD","medial amygdala, anterodorsal part",15898
"348",15902,"MeAV","medial amygdala, anteroventral part",15898
"349",15903,"Pall","pallium",15750
"350",20548,"Pallv","ventricular zone of Pall",15903
"351",20550,"Pallm","mantle zone of Pall",15903
"352",15904,"VPall","ventral pallium",15903
"353",15905,"OB","olfactory bulb, principal part",15904
"354",15906,"OBv","ventricular zone of OB",15905
"355",15907,"OBm","mantle zone of OB",15905
"356",15908,"OBp","periventricular stratum of OB",15907
"357",15909,"OB-Gr","OB granular layer",15908
"358",15910,"OB-Ipl","OB inner plexiform layer",15908
"359",15911,"OBi","intermediate stratum of OB",15907
"360",15912,"OB-Mtr","OB mitral cell layer",15911
"361",15913,"OB-Opl","OB outer plexiform layer",15911
"362",15914,"OBs","superficial stratum of OB",15907
"363",15915,"OB-Glom","OB glomerular layer",15914
"364",15916,"OB-OF","OB olfactory fiber layer",15914
"365",15917,"AOV","anterior olfactory area, ventral part",15904
"366",15918,"AOVv","ventricular zone of AOV",15917
"367",15919,"AOVm","mantle zone of AOV",15917
"368",15920,"AOVp","periventricular stratum of AOV",15919
"369",15921,"AOVi","intermediate stratum of AOV",15919
"370",15922,"AOVs","superficial stratum of AOV",15919
"371",15923,"AOV1","layer 1 of AOV cortex",15922
"372",15924,"AOV2","layer 2 of AOV cortex",15922
"373",15925,"AOV3","layer 3 of AOV cortex",15922
"374",15926,"AOVE","external part of AOV",15922
"375",15927,"Nv","navicular nucleus",15922
"376",15928,"VPrP","ventropallial prepiriform area",15904
"377",15929,"VPrPv","ventricular zone of VPrP",15928
"378",15930,"VPrPm","mantle zone of VPrP",15928
"379",15931,"VPrPp","periventricular stratum of VPrP",15930
"380",15932,"VPrPi","intermediate stratum of VPrP",15930
"381",15933,"BEC","bed nucleus of the external capsule",15932
"382",15934,"DEn","dorsal endopiriform nucleus",15932
"383",15935,"VEn","ventral endopiriform nucleus",15932
"384",15936,"VPrPs","superficial stratum of VPrP",15930
"385",15937,"VPrP1","layer 1 of VPrP cortex",15936
"386",15938,"VPrP2","layer 2 of VPrP cortex",15936
"387",15939,"VPrP3","layer 3 of VPrP cortex",15936
"388",15940,"VAP","ventropallial amygdalopiriform area",15904
"389",15941,"VAPv","ventricular zone of the VAP",15940
"390",15942,"VAPm","mantle zone of VAP",15940
"391",15943,"VAPp","periventricular stratum of the VAP",15942
"392",15944,"La","lateral amygdaloid nucleus",15943
"393",15945,"AHi","amygdalohippocampal area",15943
"394",15946,"VAPi","intermediate stratum of the VAP",15942
"395",15947,"BMA","basomedial amygdaloid nucleus, anterior part",15946
"396",15948,"BMP","basomedial amygdaloid nucleus, posterior part",15946
"397",15949,"VAPs","superficial stratum of the VAP",15942
"398",15950,"PMCo","posteromedial cortical amygdaloid area",15949
"399",15951,"LOT","nucleus of the lateral olfactory tract",15949
"400",15952,"LOT3","layer 3 of LOT",15951
"401",15953,"LOT2","layer 2 of LOT",15951
"402",15954,"LOT1","layer 1 of LOT",15951
"403",15955,"NAOT","nucleus of the accessory olfactory tract",15949
"404",15956,"LPall","lateral pallium",15903
"405",15957,"AOB","accessory olfactory bulb",15956
"406",15958,"AOBv","ventricular zone of AOB",15957
"407",15959,"AOBm","mantle zone of AOB",15957
"408",15960,"AOBp","periventricular stratum of AOB",15959
"409",15961,"AGr","AOB, granular layer",15960
"410",15962,"AIPl","AOB, internal plexiform layer",15960
"411",15963,"AOBi","intermediate stratum of AOB",15959
"412",15964,"AMtr","AOB, mitral cell layer",15963
"413",15965,"AOPl","AOB, outer plexiform layer",15963
"414",15966,"AOBs","superficial stratum of AOB",15959
"415",15967,"AGlom","AOB, glomerular layer",15966
"416",15968,"AOF","AOB, fiber layer",15966
"417",15969,"AOD","anterior olfactory area, dorsal part",15956
"418",15970,"AODv","ventricular zone of AOD",15969
"419",15971,"AODm","mantle zone of AOD",15969
"420",15972,"AODp","periventricular stratum of AOD",15971
"421",15973,"AODi","intermediate stratum of AOD",15971
"422",15974,"AODs","superficial stratum of AOD",15971
"423",15975,"AOD1","layer 1 of AOD cortex",15974
"424",15976,"AOD2","layer 2 of AOD cortex",15974
"425",15977,"AOD3","layer 3 of AOD cortex",15974
"426",15978,"AODE","external part of AOD",15974
"427",15979,"LPrP","lateropallial prepiriform area",15956
"428",15980,"LPrPv","ventricular zone of LPrP",15979
"429",15981,"LPrPm","mantle zone of LPrP",15979
"430",15982,"LPrPp","periventricular stratum of LPrP",15981
"431",15983,"LPrPi","intermediate stratum of LPrP",15981
"432",15984,"Cl","claustrum",15983
"433",15985,"LPrPs","superficial stratum of LPrP",15981
"434",15986,"LPrP1","layer 1 of LPrP cortex",15985
"435",15987,"LPrP2","layer 2 of LPrP cortex",15985
"436",15988,"LPrP3","layer 3 of LPrP cortex",15985
"437",15989,"LAP","lateropallial amygdalopiriform area",15956
"438",15990,"LAPv","ventricular zone of LAP",15989
"439",15991,"LAPm","mantle zone of LAP",15989
"440",15992,"LAPp","periventricular stratum of LAP",15991
"441",15993,"LAPi","intermediate stratum of LAP",15991
"442",15994,"BLA","basolateral amygdaloid nucleus, anterior part",15993
"443",15995,"BLP","basolateral amygdaloid nucleus, posterior part",15993
"444",15996,"BLV","basolateral amygdaloid nucleus, ventral part",15993
"445",15997,"LAPs","superficial stratum of LAP",15991
"446",15998,"APir","amygdalopiriform area",15997
"447",15999,"PLCo","posterolateral cortical amygdaloid area",15997
"448",16000,"ACo","anterior cortical amygdaloid area",15997
"449",16001,"DPall","dorsal pallium/isocortex",15903
"450",20552,"DPallv","ventricular zone of DPall",16001
"451",20554,"DPallm","mantle zone of DPall",16001
"452",20556,"DPallp","periventricular stratum of DPall",20554
"453",20558,"DPalli","intermediate stratum of DPall",20554
"454",20560,"DPalls","superficial stratum of DPall",20554
"455",16002,"FCx","frontal cortex",16001
"456",16003,"FCv","ventricular zone of FCx",16002
"457",16004,"FCm","mantle zone of FCx",16002
"458",16005,"FCp","periventricular stratum of FCx (subventricular zone)",16004
"459",16006,"FCi","intermediate stratum of FCx (white matter/subplate)",16004
"460",16007,"FCs","superficial stratum of FCx (cortical plate/marginal zone)",16004
"461",16008,"FC-1","layer 1 of FCx",16007
"462",16009,"FC-2","layer 2 of FCx",16007
"463",16010,"FC-3","layer 3 of FCx",16007
"464",16011,"FC-4","layer 4 of FCx",16007
"465",16012,"FC-5","layer 5 of FCx",16007
"466",16013,"FC-6","layer 6 of FCx",16007
"467",16014,"FC-6a","sublayer 6a of FCx",16013
"468",16015,"FC-6b","sublayer 6b of FCx",16013
"469",16016,"PCx","parietal cortex",16001
"470",16017,"PCv","ventricular zone of PCx",16016
"471",16018,"PCm","mantle zone of PCx",16016
"472",16019,"PCp","periventricular stratum of PCx (subventricular zone)",16018
"473",16020,"PCi","intermediate stratum of PCx (white matter/subplate)",16018
"474",16021,"PCs","superficial stratum of PCx (cortical plate/marginal zone)",16018
"475",16022,"PC-1","layer 1 of PCx",16021
"476",16023,"PC-2","layer 2 of PCx",16021
"477",16024,"PC-3","layer 3 of PCx",16021
"478",16025,"PC-4","layer 4 of PCx",16021
"479",16026,"PC-5","layer 5 of PCx",16021
"480",16027,"PC-6","layer 6 of PCx",16021
"481",16028,"PC-6a","sublayer 6a of PCx",16027
"482",16029,"PC-6b","sublayer 6b of PCx",16027
"483",16030,"OCx","occipital cortex",16001
"484",16031,"OCv","ventricular zone of OCx",16030
"485",16032,"OCm","mantle zone of OCx",16030
"486",16033,"OCp","periventricular stratum of OCx (subventricular zone)",16032
"487",16034,"OCi","intermediate stratum of OCx (white matter/subplate)",16032
"488",16035,"OCs","superficial stratum of OCx (cortical plate/marginal zone)",16032
"489",16036,"OC-1","layer 1 of OCx",16035
"490",16037,"OC-2","layer 2 of OCx",16035
"491",16038,"OC-3","layer 3 of OCx",16035
"492",16039,"OC-4","layer 4 of OCx",16035
"493",16040,"OC-5","layer 5 of OCx",16035
"494",16041,"OC-6","layer 6 of OCx",16035
"495",16042,"OC-6a","sublayer 6a of OCx",16041
"496",16043,"OC-6b","sublayer 6b of OCx",16041
"497",16044,"TCx","temporal cortex",16001
"498",16045,"TCv","ventricular zone of TCx",16044
"499",16046,"TCm","mantle zone of TCx",16044
"500",16047,"TCp","periventricular stratum of TCx (subventricular zone)",16046
"501",16048,"TCi","intermediate stratum of TCx (white matter/subplate)",16046
"502",16049,"TCs","superficial stratum of TCx (cortical plate/marginal zone)",16046
"503",16050,"TC-1","layer 1 of TCx",16049
"504",16051,"TC-2","layer 2 of TCx",16049
"505",16052,"TC-3","layer 3 of TCx",16049
"506",16053,"TC-4","layer 4 of TCx",16049
"507",16054,"TC-5","layer 5 of TCx",16049
"508",16055,"TC-6","layer 6 of TCx",16049
"509",16056,"TC-6a","sublayer 6a of TCx",16055
"510",16057,"TC-6b","sublayer 6b of TCx",16055
"511",16058,"InsCx","insular cortex",16001
"512",16059,"InsCv","ventricular zone of InsCx",16058
"513",16060,"InsCm","mantle zone of InsCx",16058
